,date,positive,neutral,negative,news_count,finbert_sentiment,avg_sentiment,fear_greed_index,fear_greed_label
2417,2024-09-17,,,,,,,33,Fear
2418,2024-09-18,,,,,,,45,Fear
2419,2024-09-19,,,,,,,49,Neutral
2420,2024-09-20,,,,,,,54,Neutral
2421,2024-09-21,,,,,,,54,Neutral
2422,2024-09-22,,,,,,,52,Neutral
2423,2024-09-23,,,,,,,50,Neutral
2424,2024-09-24,,,,,,,54,Neutral
2425,2024-09-25,,,,,,,59,Greed
2426,2024-09-26,,,,,,,50,Neutral
2427,2024-09-27,,,,,,,61,Greed
2428,2024-09-28,,,,,,,64,Greed
2429,2024-09-29,,,,,,,63,Greed
2430,2024-09-30,,,,,,,61,Greed
2431,2024-10-01,,,,,,,50,Neutral
2432,2024-10-02,,,,,,,42,Fear
2433,2024-10-03,,,,,,,37,Fear
2434,2024-10-04,,,,,,,41,Fear
2435,2024-10-05,,,,,,,49,Neutral
2436,2024-10-06,,,,,,,50,Neutral
2437,2024-10-07,,,,,,,50,Neutral
2438,2024-10-08,,,,,,,49,Neutral
2439,2024-10-09,,,,,,,49,Neutral
2440,2024-10-10,,,,,,,39,Fear
2441,2024-10-11,,,,,,,32,Fear
2442,2024-10-12,,,,,,,49,Neutral
2443,2024-10-13,,,,,,,50,Neutral
2444,2024-10-14,,,,,,,48,Neutral
2445,2024-10-15,,,,,,,65,Greed
2446,2024-10-16,,,,,,,73,Greed
2447,2024-10-17,,,,,,,71,Greed
2448,2024-10-18,,,,,,,73,Greed
2449,2024-10-19,,,,,,,72,Greed
2450,2024-10-20,,,,,,,73,Greed
2451,2024-10-21,,,,,,,72,Greed
2452,2024-10-22,,,,,,,70,Greed
2453,2024-10-23,,,,,,,71,Greed
2454,2024-10-24,,,,,,,69,Greed
2455,2024-10-25,,,,,,,72,Greed
2456,2024-10-27,,,,,,,74,Greed
2457,2024-10-28,,,,,,,72,Greed
2458,2024-10-29,,,,,,,72,Greed
2459,2024-10-30,,,,,,,77,Extreme Greed
2460,2024-10-31,,,,,,,77,Extreme Greed
2461,2024-11-01,,,,,,,75,Greed
2462,2024-11-02,,,,,,,72,Greed
2463,2024-11-03,,,,,,,74,Greed
2464,2024-11-04,,,,,,,70,Greed
2465,2024-11-05,,,,,,,70,Greed
2466,2024-11-06,,,,,,,70,Greed
2467,2024-11-07,,,,,,,77,Extreme Greed
2468,2024-11-08,,,,,,,75,Greed
2469,2024-11-09,,,,,,,75,Greed
2470,2024-11-10,,,,,,,78,Extreme Greed
2471,2024-11-11,,,,,,,76,Extreme Greed
2472,2024-11-12,,,,,,,80,Extreme Greed
2473,2024-11-13,,,,,,,84,Extreme Greed
2474,2024-11-14,,,,,,,88,Extreme Greed
2475,2024-11-15,,,,,,,80,Extreme Greed
2476,2024-11-16,,,,,,,86,Extreme Greed
2477,2024-11-17,,,,,,,90,Extreme Greed
2478,2024-11-18,,,,,,,83,Extreme Greed
2479,2024-11-19,,,,,,,90,Extreme Greed
2480,2024-11-20,,,,,,,83,Extreme Greed
2481,2024-11-21,,,,,,,82,Extreme Greed
2482,2024-11-22,,,,,,,94,Extreme Greed
2483,2024-11-23,,,,,,,93,Extreme Greed
2484,2024-11-24,,,,,,,80,Extreme Greed
2485,2024-11-25,,,,,,,82,Extreme Greed
2486,2024-11-26,,,,,,,79,Extreme Greed
2487,2024-11-27,,,,,,,75,Greed
2488,2024-11-28,,,,,,,77,Extreme Greed
2489,2024-11-29,,,,,,,78,Extreme Greed
2490,2024-11-30,,,,,,,84,Extreme Greed
2491,2024-12-01,,,,,,,81,Extreme Greed
2492,2024-12-02,,,,,,,80,Extreme Greed
2493,2024-12-03,,,,,,,76,Extreme Greed
2494,2024-12-04,,,,,,,78,Extreme Greed
2495,2024-12-05,,,,,,,84,Extreme Greed
2496,2024-12-06,,,,,,,72,Greed
2497,2024-12-07,,,,,,,75,Greed
2498,2024-12-08,,,,,,,79,Extreme Greed
2499,2024-12-09,,,,,,,78,Extreme Greed
2500,2024-12-10,,,,,,,78,Extreme Greed
2501,2024-12-11,,,,,,,74,Greed
2502,2024-12-12,,,,,,,83,Extreme Greed
2503,2024-12-13,,,,,,,76,Extreme Greed
2504,2024-12-14,,,,,,,83,Extreme Greed
2505,2024-12-15,,,,,,,80,Extreme Greed
2506,2024-12-16,,,,,,,83,Extreme Greed
2507,2024-12-17,,,,,,,87,Extreme Greed
2508,2024-12-18,,,,,,,81,Extreme Greed
2509,2024-12-19,,,,,,,75,Greed
2510,2024-12-20,,,,,,,74,Greed
2511,2024-12-21,,,,,,,73,Greed
2512,2024-12-22,,,,,,,73,Greed
2513,2024-12-23,,,,,,,70,Greed
2514,2024-12-24,,,,,,,73,Greed
2515,2024-12-25,,,,,,,73,Greed
2516,2024-12-26,,,,,,,79,Extreme Greed
2517,2024-12-27,,,,,,,74,Greed
2518,2024-12-28,,,,,,,72,Greed
2519,2024-12-29,,,,,,,73,Greed
2520,2024-12-30,,,,,,,65,Greed
2521,2024-12-31,,,,,,,64,Greed
2522,2025-01-01,,,,,,,66,Greed
2523,2025-01-02,,,,,,,70,Greed
2524,2025-01-03,,,,,,,74,Greed
2525,2025-01-04,,,,,,,73,Greed
2526,2025-01-05,,,,,,,72,Greed
2527,2025-01-06,,,,,,,76,Extreme Greed
2528,2025-01-07,,,,,,,78,Extreme Greed
2529,2025-01-08,,,,,,,70,Greed
2530,2025-01-09,,,,,,,69,Greed
2531,2025-01-10,,,,,,,50,Neutral
2532,2025-01-11,,,,,,,69,Greed
2533,2025-01-12,,,,,,,62,Greed
2534,2025-01-13,,,,,,,61,Greed
2535,2025-01-14,,,,,,,63,Greed
2536,2025-01-15,,,,,,,70,Greed
2537,2025-01-16,,,,,,,75,Greed
2538,2025-01-17,,,,,,,75,Greed
2539,2025-01-18,,,,,,,77,Extreme Greed
2540,2025-01-19,,,,,,,77,Extreme Greed
2541,2025-01-20,,,,,,,76,Extreme Greed
2542,2025-01-21,,,,,,,76,Extreme Greed
2543,2025-01-22,,,,,,,84,Extreme Greed
2544,2025-01-23,,,,,,,75,Greed
2545,2025-01-24,,,,,,,75,Greed
2546,2025-01-25,,,,,,,75,Greed
2547,2025-01-26,,,,,,,73,Greed
2548,2025-01-27,,,,,,,71,Greed
2549,2025-01-28,,,,,,,72,Greed
2550,2025-01-29,,,,,,,72,Greed
2551,2025-01-30,,,,,,,70,Greed
2552,2025-01-31,,,,,,,76,Extreme Greed
2553,2025-02-01,,,,,,,68,Greed
2554,2025-02-02,,,,,,,60,Greed
2555,2025-02-03,6.0,1.0,6.0,13.0,positive,0.7794152291921469,44,Fear
2556,2025-02-04,17.0,23.0,26.0,66.0,negative,0.8178860346476237,72,Greed
2557,2025-02-05,34.0,41.0,40.0,115.0,neutral,0.7979723818924116,54,Neutral
2558,2025-02-06,27.0,42.0,43.0,112.0,negative,0.8010589757135936,49,Neutral
2559,2025-02-07,29.0,29.0,33.0,91.0,negative,0.7975936378096486,44,Fear
2560,2025-02-08,15.0,15.0,27.0,57.0,negative,0.8369602665566561,44,Fear
2561,2025-02-09,19.0,27.0,11.0,57.0,neutral,0.8012940329417848,46,Fear
2562,2025-02-10,23.0,33.0,37.0,93.0,negative,0.8057866259928672,43,Fear
2563,2025-02-11,32.0,34.0,27.0,93.0,neutral,0.8216503192019718,47,Neutral
2564,2025-02-12,27.0,35.0,41.0,103.0,negative,0.8093967434850712,46,Fear
2565,2025-02-13,34.0,33.0,31.0,98.0,positive,0.8157354635851723,50,Neutral
2566,2025-02-14,25.0,34.0,30.0,89.0,neutral,0.8118657442960846,48,Neutral
2567,2025-02-15,4.0,17.0,15.0,36.0,neutral,0.7901791623897023,50,Neutral
2568,2025-02-16,11.0,13.0,17.0,41.0,negative,0.8163657813537412,54,Neutral
2569,2025-02-17,26.0,46.0,33.0,105.0,neutral,0.8289677554652805,51,Neutral
2570,2025-02-18,16.0,30.0,42.0,88.0,negative,0.7906315435062755,47,Neutral
2571,2025-02-19,32.0,38.0,22.0,92.0,neutral,0.8144398869379706,44,Fear
2572,2025-02-20,28.0,28.0,27.0,83.0,neutral,0.8049657983952258,49,Neutral
2573,2025-02-21,25.0,20.0,30.0,75.0,negative,0.8116314260164896,55,Greed
2574,2025-02-22,11.0,18.0,24.0,53.0,negative,0.7590962766476397,49,Neutral
2575,2025-02-23,11.0,14.0,10.0,35.0,neutral,0.8117638187749046,50,Neutral
2576,2025-02-24,13.0,26.0,31.0,70.0,negative,0.8214887184756142,49,Neutral
2577,2025-02-25,8.0,29.0,43.0,80.0,negative,0.8121543943881988,25,Extreme Fear
2578,2025-02-26,13.0,26.0,36.0,75.0,negative,0.8060185790061951,21,Extreme Fear
2579,2025-02-27,18.0,27.0,30.0,75.0,negative,0.7842060315608979,10,Extreme Fear
2580,2025-02-28,13.0,26.0,39.0,78.0,negative,0.8252814018573517,16,Extreme Fear
2581,2025-03-01,11.0,19.0,20.0,50.0,negative,0.8492907106876373,20,Extreme Fear
2582,2025-03-02,29.0,17.0,8.0,54.0,positive,0.8353646397590637,26,Fear
2583,2025-03-03,26.0,33.0,44.0,103.0,negative,0.836649919597848,33,Fear
2584,2025-03-04,21.0,30.0,57.0,108.0,negative,0.8099307608273294,15,Extreme Fear
2585,2025-03-05,32.0,35.0,41.0,108.0,negative,0.7850116689999899,20,Extreme Fear
2586,2025-03-06,32.0,38.0,40.0,110.0,negative,0.8271493527022276,25,Extreme Fear
2587,2025-03-07,13.0,40.0,36.0,89.0,neutral,0.8118073384413559,34,Fear
2588,2025-03-08,8.0,12.0,12.0,32.0,negative,0.81994435377419,28,Fear
2589,2025-03-09,6.0,13.0,25.0,44.0,negative,0.8734975836493752,27,Fear
2590,2025-03-10,18.0,30.0,48.0,96.0,negative,0.8364827030648788,20,Extreme Fear
2591,2025-03-11,28.0,27.0,44.0,99.0,negative,0.8158697982629141,24,Extreme Fear
2592,2025-03-12,29.0,24.0,41.0,94.0,negative,0.8328949688596928,34,Fear
2593,2025-03-13,24.0,21.0,35.0,80.0,negative,0.7953522294759751,45,Fear
2594,2025-03-14,22.0,19.0,32.0,73.0,negative,0.8289015611557111,27,Fear
2595,2025-03-15,9.0,8.0,13.0,30.0,negative,0.7870387713114421,46,Fear
2596,2025-03-16,10.0,12.0,22.0,44.0,negative,0.8373916230418466,30,Fear
2597,2025-03-17,27.0,18.0,30.0,75.0,negative,0.8136107556025187,32,Fear
2598,2025-03-18,10.0,19.0,23.0,52.0,negative,0.8222844933088009,34,Fear
2599,2025-03-19,41.0,33.0,33.0,107.0,positive,0.7924627296835463,32,Fear
2600,2025-03-20,20.0,42.0,28.0,90.0,neutral,0.8182135575347477,49,Neutral
2601,2025-03-21,12.0,33.0,25.0,70.0,neutral,0.805808732339314,31,Fear
2602,2025-03-22,9.0,15.0,10.0,34.0,neutral,0.7977477960726794,32,Fear
2603,2025-03-23,23.0,13.0,20.0,56.0,positive,0.8506674734609467,30,Fear
2604,2025-03-24,36.0,54.0,48.0,138.0,neutral,0.8080512570298236,45,Fear
2605,2025-03-25,50.0,50.0,38.0,138.0,neutral,0.8123279637184696,46,Fear
2606,2025-03-26,42.0,62.0,54.0,158.0,neutral,0.8031088528753836,47,Neutral
2607,2025-03-27,44.0,52.0,50.0,146.0,neutral,0.8317409614994101,40,Fear
2608,2025-03-28,30.0,62.0,60.0,152.0,neutral,0.7964835429662153,44,Fear
2609,2025-03-29,20.0,18.0,36.0,74.0,negative,0.8418043916289871,26,Fear
2610,2025-03-30,16.0,22.0,32.0,70.0,negative,0.8203780880996159,32,Fear
2611,2025-03-31,40.0,52.0,72.0,164.0,negative,0.8197072402733129,34,Fear
2612,2025-04-01,46.0,60.0,42.0,148.0,neutral,0.80975310061429,34,Fear
2613,2025-04-02,52.0,78.0,82.0,212.0,negative,0.7969027094121249,44,Fear
2614,2025-04-03,40.0,50.0,74.0,164.0,negative,0.8015669282616639,25,Extreme Fear
2615,2025-04-04,44.0,46.0,78.0,168.0,negative,0.8234776368453389,28,Fear
2616,2025-04-05,16.0,34.0,42.0,92.0,negative,0.8242189184479092,30,Fear
2617,2025-04-06,16.0,28.0,68.0,112.0,negative,0.8539655160691056,34,Fear
2618,2025-04-07,58.0,56.0,124.0,238.0,negative,0.8115353010782674,23,Extreme Fear
2619,2025-04-08,50.0,60.0,80.0,190.0,negative,0.8146630651072452,24,Extreme Fear
2620,2025-04-09,64.0,46.0,98.0,208.0,negative,0.811240370456989,18,Extreme Fear
2621,2025-04-10,44.0,58.0,66.0,168.0,negative,0.7977334367377418,39,Fear
2622,2025-04-11,50.0,62.0,68.0,180.0,negative,0.7925230973296695,25,Extreme Fear
2623,2025-04-12,36.0,18.0,18.0,72.0,positive,0.8318933215406206,43,Fear
2624,2025-04-13,14.0,30.0,28.0,72.0,neutral,0.7839523752530416,45,Fear
2625,2025-04-14,44.0,46.0,70.0,160.0,negative,0.7836221151053906,31,Fear
2626,2025-04-15,52.0,54.0,62.0,168.0,negative,0.8178289234638214,38,Fear
2627,2025-04-16,48.0,81.0,98.0,227.0,negative,0.7892526477444014,29,Fear
2628,2025-04-17,46.0,56.0,42.0,144.0,neutral,0.8040936175319884,30,Fear
2629,2025-04-18,32.0,44.0,34.0,110.0,neutral,0.8206185416741805,33,Fear
2630,2025-04-19,32.0,20.0,26.0,78.0,positive,0.8487482911501175,32,Fear
2631,2025-04-20,22.0,24.0,42.0,88.0,negative,0.8391161533919248,37,Fear
2632,2025-04-21,48.0,56.0,62.0,166.0,negative,0.8184106041149921,39,Fear
2633,2025-04-22,54.0,40.0,56.0,150.0,negative,0.8028035124142965,47,Neutral
2634,2025-04-23,74.0,60.0,74.0,208.0,positive,0.8368022894630065,72,Greed
2635,2025-04-24,24.0,50.0,72.0,146.0,negative,0.7806527749316333,63,Greed
2636,2025-04-25,64.0,52.0,44.0,160.0,positive,0.8302615731954575,60,Greed
2637,2025-04-26,35.0,40.0,22.0,97.0,neutral,0.8143282274609989,65,Greed
2638,2025-04-27,12.0,15.0,20.0,47.0,negative,0.8446587653870278,61,Greed
2639,2025-04-28,32.0,22.0,24.0,78.0,positive,0.820782231978881,54,Neutral
2640,2025-04-29,1.0,5.0,2.0,8.0,neutral,0.8410349115729332,60,Greed
